"schoolid","lowinc","childid","sex","grade","math"
"3610",97.8,"309377833","Male",1,-1.583
"3610",97.8,"309377833","Male",2,-1.924
"3610",97.8,"309377833","Male",3,-0.047
"3700",100,"264492942","Male",2,0.463
"3700",100,"264492942","Male",3,1.934
"3700",100,"264492942","Male",4,2.164
"3700",100,"279416132","Male",1,-1.882
"3700",100,"279416132","Male",2,-2.015
"3700",100,"279416132","Male",3,-0.67
"3700",100,"283712171","Male",0,-1.772
"3700",100,"283712171","Male",1,-0.574
"3700",100,"283712171","Male",2,0.227
"3700",100,"283712171","Male",3,0.811
"3700",100,"291870611","Male",0,-1.13
"3700",100,"291870611","Male",1,-0.854
"3700",100,"291870611","Male",2,0.114
"3700",100,"293907462","Male",2,-0.522
"3700",100,"293907462","Male",3,0.873
"3700",100,"293907462","Male",4,1.852
"3700",100,"293913352","Male",2,0.227
"3700",100,"293913352","Male",3,1.661
"3700",100,"293913352","Male",4,1.46
"3700",100,"297306441","Female",0,-3.558
"3700",100,"297306441","Female",0,-2.377
"3700",100,"297306441","Female",1,-1.882
"3700",100,"297306441","Female",1,-1.179
"3700",100,"297306441","Female",2,-0.943
"3700",100,"297306441","Female",3,-0.482
"3700",100,"297308651","Female",0,-0.608
"3700",100,"297308651","Female",1,-1.12
"3700",100,"297308651","Female",2,-0.725
"3700",100,"297308651","Female",3,0.873
"3700",100,"297308651","Female",4,1.047
"3700",100,"297309701","Female",0,-0.608
"3700",100,"297309701","Female",1,0.777
"3700",100,"297309701","Female",2,0.227
"3700",100,"297309701","Female",3,0.873
"3700",100,"297309701","Female",4,1.568
"3700",100,"297310551","Female",0,-1.276
"3700",100,"297310551","Female",1,-0.716
"3700",100,"297310551","Female",2,0.114
"3700",100,"297310551","Female",3,0.237
"3700",100,"297310551","Female",4,0.501
"3700",100,"297311011","Female",0,-2.188
"3700",100,"297311011","Female",1,-0.854
"3700",100,"297311011","Female",2,-1.34
"3700",100,"297311011","Female",3,-0.35
"3700",100,"297311011","Female",4,1.148
"3700",100,"301649462","Female",2,-0.826
"3700",100,"301649462","Female",3,0.021
"3700",100,"301649462","Female",4,1.568
"3700",100,"302959352","Female",1,-2.528
"3700",100,"302959352","Female",2,-2.27
"3700",100,"302959352","Female",3,-1.484
"3700",100,"305429831","Female",0,-1.83
"3700",100,"305429831","Female",1,-1.757
"3700",100,"305429831","Female",2,-0.826
"3700",100,"305429831","Female",3,0.237
"3700",100,"305429831","Female",4,1.098
"3700",100,"305431571","Male",0,-2.558
"3700",100,"305431571","Male",0,-0.974
"3700",100,"305431571","Male",1,-0.501
"3700",100,"305431731","Female",0,-1.276
"3700",100,"305431731","Female",1,-0.988
"3700",100,"305431731","Female",2,-0.211
"3700",100,"305431731","Female",3,-0.032
"3700",100,"305432381","Female",0,-2.558
"3700",100,"305432381","Female",1,-1.819
"3700",100,"305432381","Female",2,-1.894
"3700",100,"305432381","Female",3,-1.002
"3700",100,"305432381","Female",4,-0.17
"3700",100,"305432971","Female",0,-1.276
"3700",100,"305432971","Female",1,-0.988
"3700",100,"305432971","Female",2,-0.105
"3700",100,"305432971","Female",3,0.403
"3700",100,"305432971","Female",4,2.164
"3700",100,"308746171","Male",0,-2.558
"3700",100,"308746171","Male",1,-2.528
"3700",100,"308746171","Male",2,-1.665
"3700",100,"308746171","Male",3,0.128
"3700",100,"308746171","Male",4,0.947
"3700",100,"308754861","Male",0,-2.188
"3700",100,"308754861","Male",1,-2.009
"3700",100,"308754861","Male",2,-1.236
"3700",100,"308754861","Male",3,0.237
"3700",100,"308754861","Male",4,0.551
"3720",93.5,"203211721","Male",0,-4.432
"3720",93.5,"203211721","Male",1,-3.171
"3720",93.5,"203211721","Male",1,-1.934
"3720",93.5,"255653472","Female",2,-1.132
"3720",93.5,"255653472","Female",3,-1.059
"3720",93.5,"255653472","Female",4,-0.338
"3720",93.5,"283305373","Male",2,1.485
"3720",93.5,"283305373","Male",3,1.066
"3720",93.5,"283305373","Male",4,1.736
"3720",93.5,"283771692","Female",1,-2.685
"3720",93.5,"283771692","Female",3,-2.56
"3720",93.5,"283771692","Female",3,-1.291
"3720",93.5,"291423002","Male",2,0.463
"3720",93.5,"291423002","Male",3,0.811
"3720",93.5,"291423002","Male",4,1.679
"3720",93.5,"291768251","Male",0,-3.943
"3720",93.5,"291768251","Male",1,-1.757
"3720",93.5,"291768251","Male",1,-2.487
"3720",93.5,"291768251","Male",2,-1.546
"3720",93.5,"291768251","Male",3,-0.816
"3720",93.5,"294760711","Male",0,-1.464
"3720",93.5,"294760711","Male",1,-0.501
"3720",93.5,"294760711","Male",2,0.114
"3720",93.5,"294760711","Male",3,0.811
"3720",93.5,"294762681","Female",0,-2.899
"3720",93.5,"294762681","Female",0,-1.898
"3720",93.5,"294762681","Female",1,-1.525
"3720",93.5,"294762681","Female",2,-1.063
"3720",93.5,"294762681","Female",3,-0.873
"3720",93.5,"294766911","Female",0,-1.384
"3720",93.5,"294766911","Female",1,-1.12
"3720",93.5,"294766911","Female",2,-0.316
"3720",93.5,"294766911","Female",3,-0.192
"3720",93.5,"294766911","Female",4,1.514
"3720",93.5,"294777441","Female",0,-3.728
"3720",93.5,"294777441","Female",1,-2.33
"3720",93.5,"294777441","Female",2,-1.236
"3720",93.5,"296202371","Female",0,-3.46
"3720",93.5,"296202371","Female",0,-2.535
"3720",93.5,"296202371","Female",1,-1.185
"3720",93.5,"296202371","Female",2,0.227
"3720",93.5,"296216591","Male",0,-4.591
"3720",93.5,"296216591","Male",0,-3.659
"3720",93.5,"296216591","Male",1,-0.854
"3720",93.5,"296216591","Male",2,-1.555
"3720",93.5,"296216591","Male",3,-0.192
"3720",93.5,"296216591","Male",4,0.2
"3720",93.5,"299095041","Male",0,-2.596
"3720",93.5,"299095041","Male",1,-0.988
"3720",93.5,"299095041","Male",2,0.227
"3720",93.5,"299104641","Female",0,-1.464
"3720",93.5,"299104641","Female",1,0.777
"3720",93.5,"299104641","Female",2,0.114
"3720",93.5,"301103741","Male",0,-2.162
"3720",93.5,"301103741","Male",1,-0.716
"3720",93.5,"301103741","Male",2,-1.03
"3720",93.5,"301103741","Male",3,1.066
"3720",93.5,"301103741","Male",4,1.973
"3720",93.5,"302890992","Female",0,-1.898
"3720",93.5,"302890992","Female",1,-1.295
"3720",93.5,"302890992","Female",2,-1.546
"3720",93.5,"302890992","Female",3,-1.048
"3720",93.5,"303126511","Male",0,-2.474
"3720",93.5,"303126511","Male",1,-1.054
"3720",93.5,"303126511","Male",2,0.587
"3720",93.5,"303126511","Male",3,-0.456
"3720",93.5,"303126511","Male",4,0.997
"3720",93.5,"303127081","Female",0,-3.525
"3720",93.5,"303127081","Female",0,-2.351
"3720",93.5,"303127081","Female",1,-1.583
"3720",93.5,"303127081","Female",2,-1.303
"3720",93.5,"303127081","Female",3,0.749
"3720",93.5,"303127671","Male",0,-2.097
"3720",93.5,"303127671","Male",1,-0.785
"3720",93.5,"303127671","Male",2,0.716
"3720",93.5,"303127671","Male",3,1.578
"3720",93.5,"303127671","Male",4,1.973
"3720",93.5,"303127751","Male",0,-1.464
"3720",93.5,"303127751","Male",1,0.148
"3720",93.5,"303127751","Male",2,1.309
"3720",93.5,"303128051","Male",0,-2.778
"3720",93.5,"303128051","Male",1,-1.314
"3720",93.5,"303128051","Male",2,-0.105
"3720",93.5,"303128051","Male",3,0.292
"3720",93.5,"303128051","Male",4,0.897
"3720",93.5,"303129021","Female",0,-0.365
"3720",93.5,"303129021","Female",1,0.241
"3720",93.5,"303129021","Female",2,0.463
"3720",93.5,"303129451","Male",0,-1.616
"3720",93.5,"303129451","Male",1,0.439
"3720",93.5,"303129451","Male",2,0.003
"3720",93.5,"303129881","Male",0,-3.268
"3720",93.5,"303129881","Male",1,-1.12
"3720",93.5,"303129881","Male",2,-1.665
"3720",93.5,"303129881","Male",3,-0.563
"3720",93.5,"303129881","Male",4,-0.008
"3720",93.5,"303130381","Male",0,-2.288
"3720",93.5,"303130381","Male",1,0.058
"3720",93.5,"303130381","Male",2,-0.725
"3720",93.5,"303131781","Male",0,-2.899
"3720",93.5,"303131781","Male",1,-1.568
"3720",93.5,"303131781","Male",2,0.463
"3720",93.5,"303132161","Male",0,-3.395
"3720",93.5,"303132161","Male",1,-0.645
"3720",93.5,"303132161","Male",2,-1.34
"3720",93.5,"303132591","Female",0,-4.018
"3720",93.5,"303132591","Female",1,-2.265
"3720",93.5,"303132591","Female",2,-1.34
"3720",93.5,"303132591","Female",3,-0.297
"3720",93.5,"303132591","Female",4,1.302
"3720",93.5,"303132911","Male",0,-3.798
"3720",93.5,"303132911","Male",1,-2.395
"3720",93.5,"303132911","Male",2,-1.555
"3720",93.5,"303133481","Male",0,0.329
"3720",93.5,"303133481","Male",1,1.043
"3720",93.5,"303133481","Male",2,0.852
"3720",93.5,"303133481","Male",3,2.653
"3720",93.5,"303133481","Male",4,3.544
"3720",93.5,"303134291","Female",0,-1.218
"3720",93.5,"303134291","Female",1,-0.112
"3720",93.5,"303134291","Female",2,0.463
"3720",93.5,"303134881","Male",0,-0.619
"3720",93.5,"303134881","Male",1,-0.351
"3720",93.5,"303134881","Male",2,0.716
"3720",93.5,"303134881","Male",3,1.498
"3720",93.5,"303135501","Female",0,-2.413
"3720",93.5,"303135501","Female",1,-0.273
"3720",93.5,"303135501","Female",2,0.716
"3720",93.5,"303136901","Male",0,-2.097
"3720",93.5,"303136901","Male",1,-0.273
"3720",93.5,"303136901","Male",2,0.463
"3720",93.5,"303136901","Male",3,0.873
"3720",93.5,"303136901","Male",4,2.6
"3720",93.5,"303137631","Male",0,-3.728
"3720",93.5,"303137631","Male",1,-1.25
"3720",93.5,"303137631","Male",2,-0.928
"3720",93.5,"303137631","Male",3,-0.889
"3720",93.5,"303137631","Male",4,0.301
"3720",93.5,"303138601","Female",0,-3.87
"3720",93.5,"303138601","Female",1,-0.988
"3720",93.5,"303138601","Female",2,-0.826
"3720",93.5,"303139091","Male",0,-2.351
"3720",93.5,"303139091","Male",1,-0.716
"3720",93.5,"303139091","Male",2,-0.419
"3720",93.5,"303139091","Male",3,-0.244
"3720",93.5,"303139091","Male",4,-0.116
"3720",93.5,"303139681","Male",0,-2.839
"3720",93.5,"303139681","Male",1,-0.645
"3720",93.5,"303139681","Male",2,-0.725
"3720",93.5,"303140261","Male",0,-1.303
"3720",93.5,"303140261","Male",1,-0.645
"3720",93.5,"303140261","Male",2,1.146
"3720",93.5,"303140261","Male",3,1.066
"3720",93.5,"303140261","Male",4,2.521
"3720",93.5,"303140341","Male",0,-2.351
"3720",93.5,"303140341","Male",1,-1.185
"3720",93.5,"303140341","Male",2,-0.105
"3720",93.5,"303140341","Male",3,0.347
"3720",93.5,"303140341","Male",4,0.848
"3720",93.5,"303141071","Female",0,-3.268
"3720",93.5,"303141071","Female",0,-2.288
"3720",93.5,"303141071","Female",1,-1.237
"3720",93.5,"303141821","Male",0,-0.84
"3720",93.5,"303141821","Male",1,-0.785
"3720",93.5,"303141821","Male",2,0.463
"3720",93.5,"303143871","Male",0,-2.839
"3720",93.5,"303143871","Male",1,-0.273
"3720",93.5,"303143871","Male",2,-0.725
"3720",93.5,"303143871","Male",3,0.751
"3720",93.5,"303143871","Male",4,0.897
"3720",93.5,"307408901","Female",0,-2.225
"3720",93.5,"307408901","Female",1,-0.501
"3720",93.5,"307408901","Female",2,-0.211
"3720",93.5,"307408901","Female",3,1.001
"3720",93.5,"307408901","Female",4,1.912
"3720",93.5,"308355571","Female",0,-1.384
"3720",93.5,"308355571","Female",1,0.148
"3720",93.5,"308355571","Female",2,0.114
"3750",100,"269049192","Male",1,-2.072
"3750",100,"269049192","Male",2,-0.928
"3750",100,"269049192","Male",3,-0.779
"3750",100,"269049192","Male",4,0.044
"3750",100,"278764552","Female",0,-1.898
"3750",100,"278764552","Female",1,-1.583
"3750",100,"278764552","Female",2,-1.608
"3750",100,"278764552","Female",3,-1.419
"3750",100,"293409781","Female",0,-2.413
"3750",100,"293409781","Female",0,-1.038
"3750",100,"293409781","Female",1,-0.988
"3750",100,"293409781","Female",2,0.716
"3750",100,"293409781","Female",3,-0.244
"3750",100,"293418501","Female",0,-3.798
"3750",100,"293418501","Female",0,-0.497
"3750",100,"293418501","Female",1,-0.827
"3750",100,"293418501","Female",2,-0.13
"3750",100,"293418501","Female",3,0.339
"3750",100,"293421801","Male",0,-3.46
"3750",100,"293421801","Male",0,-2.097
"3750",100,"293421801","Male",1,-2.009
"3750",100,"293421801","Male",2,-1.03
"3750",100,"293430121","Male",0,-2.351
"3750",100,"293430121","Male",1,-1.568
"3750",100,"293430121","Male",2,-0.419
"3750",100,"293431601","Female",0,-1.898
"3750",100,"293431601","Female",1,0.148
"3750",100,"293431601","Female",2,0.852
"3750",100,"293431601","Female",3,0.691
"3750",100,"293431601","Female",4,1.852
"3750",100,"293434031","Male",0,-3.082
"3750",100,"293434031","Male",0,-1.898
"3750",100,"293434031","Male",1,-1.378
"3750",100,"293434031","Male",2,-2.015
"3750",100,"293434031","Male",3,-0.725
"3750",100,"293434031","Male",4,-0.225
"3750",100,"293434111","Male",0,-2.718
"3750",100,"293434111","Male",0,-0.619
"3750",100,"293434111","Male",1,-0.584
"3750",100,"293434111","Male",2,-0.13
"3750",100,"293434111","Male",3,0.569
"3750",100,"293435431","Female",0,-2.032
"3750",100,"293435431","Female",1,-1.378
"3750",100,"293435431","Female",2,-0.725
"3750",100,"293436081","Female",0,-1.13
"3750",100,"293436081","Female",1,-0.501
"3750",100,"293436081","Female",2,0.852
"3750",100,"293437481","Female",0,-3.021
"3750",100,"293437481","Female",1,-2.33
"3750",100,"293437481","Female",2,-2.14
"3750",100,"293437481","Female",3,-1.059
"3750",100,"293437481","Female",4,-0.576
"3750",100,"293437801","Male",0,-1.303
"3750",100,"293437801","Male",1,-0.273
"3750",100,"293437801","Male",2,1.485
"3750",100,"293437801","Male",3,0.811
"3750",100,"293440001","Male",0,-3.206
"3750",100,"293440001","Male",1,-2.802
"3750",100,"293440001","Male",2,-1.34
"3750",100,"293440001","Male",3,-0.67
"3750",100,"293441321","Female",0,0.329
"3750",100,"293441321","Female",1,-0.427
"3750",100,"293441321","Female",2,1.894
"3750",100,"293441321","Female",3,2.508
"3750",100,"293441321","Female",4,2.859
"3750",100,"293441671","Male",0,-2.032
"3750",100,"293441671","Male",1,-1.314
"3750",100,"293441671","Male",2,-0.623
"3750",100,"293441671","Male",3,0.873
"3750",100,"293441671","Male",4,1.302
"3750",100,"293441911","Male",0,-1.541
"3750",100,"293441911","Male",1,0.058
"3750",100,"293441911","Male",2,-0.211
"3750",100,"293441911","Male",3,0.691
"3750",100,"293441911","Male",4,1.794
"3750",100,"293442481","Male",0,-1.038
"3750",100,"293442481","Male",1,0.241
"3750",100,"293442481","Male",2,1.309
"3750",100,"293443611","Female",0,-2.288
"3750",100,"293443611","Female",1,-0.921
"3750",100,"293443611","Female",2,-0.211
"3750",100,"293445231","Male",0,-2.839
"3750",100,"293445231","Male",1,-1.694
"3750",100,"293445231","Male",2,-2.406
"3750",100,"293445231","Male",3,-1.42
"3750",100,"293445231","Male",4,-0.225
"3750",100,"293445581","Male",0,-2.899
"3750",100,"293445581","Male",1,-1.441
"3750",100,"293445581","Male",2,-1.236
"3750",100,"293445581","Male",3,-0.889
"3750",100,"293447791","Male",0,-1.689
"3750",100,"293447791","Male",1,-0.574
"3750",100,"293447791","Male",2,-0.316
"3750",100,"293447791","Male",3,0.403
"3750",100,"293447791","Male",4,1.736
"3750",100,"295945462","Female",1,-1.185
"3750",100,"295945462","Female",2,-1.34
"3750",100,"295945462","Female",3,-0.725
"3750",100,"295945462","Female",4,0.551
"3750",100,"298926281","Female",0,-2.351
"3750",100,"298926281","Female",0,-0.06
"3750",100,"298926281","Female",1,-0.427
"3750",100,"300649761","Male",0,-3.021
"3750",100,"300649761","Male",0,-1.616
"3750",100,"300649761","Male",1,-1.352
"3750",100,"300649761","Male",2,-1.364
"3750",100,"300649761","Male",3,0.749
"3750",100,"302190311","Male",0,-2.413
"3750",100,"302190311","Male",1,-1.378
"3750",100,"302190311","Male",2,-2.015
"3750",100,"303951902","Male",1,-2.618
"3750",100,"303951902","Male",2,-1.123
"3750",100,"303951902","Male",3,-0.816
"3750",100,"304820932","Female",1,-1.946
"3750",100,"304820932","Female",1,-1.237
"3750",100,"304820932","Female",2,-1.063
"3750",100,"304820932","Female",3,-1.229
"3750",100,"306016452","Female",1,0.234
"3750",100,"306016452","Female",2,0.006
"3750",100,"306016452","Female",3,1.761
"3750",100,"306845751","Female",0,-2.288
"3750",100,"306845751","Female",1,-1.505
"3750",100,"306845751","Female",2,-1.894
"3750",100,"306845751","Female",3,-1.235
"3750",100,"306845751","Female",4,-0.225
"3750",100,"306851211","Female",0,-1.541
"3750",100,"306851211","Female",1,-0.854
"3750",100,"306851211","Female",2,-0.826
"3750",100,"306853851","Male",0,-0.365
"3750",100,"306853851","Male",1,0.058
"3750",100,"306853851","Male",2,1.309
"3750",100,"306853851","Male",3,2.653
"3750",100,"306857841","Female",0,-2.474
"3750",100,"306857841","Female",1,-1.314
"3750",100,"306857841","Female",2,-1.236
"3750",100,"313197061","Female",0,-2.718
"3750",100,"313197061","Female",1,-2.461
"3750",100,"313197061","Female",2,-1.03
"3750",100,"313197061","Female",3,-0.139
"3750",100,"313197061","Female",4,0.749
"3780",41.3,"260768462","Female",1,-1.631
"3780",41.3,"260768462","Female",2,-0.826
"3780",41.3,"260768462","Female",3,0.873
"3780",41.3,"260768462","Female",4,0.997
"3780",41.3,"277080052","Male",2,-1.132
"3780",41.3,"277080052","Male",3,-0.244
"3780",41.3,"277080052","Male",4,0.2
"3780",41.3,"288565631","Male",0,-4.591
"3780",41.3,"288565631","Male",0,-2.351
"3780",41.3,"288565631","Male",1,-2.663
"3780",41.3,"288565631","Male",2,-1.778
"3780",41.3,"288565631","Male",3,-1.117
"3780",41.3,"288565631","Male",4,0.251
"3780",41.3,"288566521","Male",0,-2.288
"3780",41.3,"288566521","Male",1,-1.882
"3780",41.3,"288566521","Male",2,-0.623
"3780",41.3,"288567091","Female",0,-1.303
"3780",41.3,"288567091","Female",1,0.658
"3780",41.3,"288567091","Female",2,1.309
"3780",41.3,"288567091","Female",3,1.661
"3780",41.3,"288567091","Female",4,1.302
"3780",41.3,"288568731","Male",0,-1.76
"3780",41.3,"288568731","Male",1,-0.574
"3780",41.3,"288568731","Male",2,0.003
"3780",41.3,"288568731","Male",3,1.578
"3780",41.3,"288568731","Male",4,1.973
"3780",41.3,"288574541","Female",0,-1.898
"3780",41.3,"288574541","Female",1,-1.25
"3780",41.3,"288574541","Female",2,-0.419
"3780",41.3,"288574541","Female",3,0.873
"3780",41.3,"288574541","Female",4,0.897
"3780",41.3,"288575271","Male",0,-1.384
"3780",41.3,"288575271","Male",1,0.338
"3780",41.3,"288575271","Male",2,0.463
"3780",41.3,"288575271","Male",3,1.748
"3780",41.3,"288575271","Male",4,1.736
"3780",41.3,"288575431","Female",0,-1.384
"3780",41.3,"288575431","Female",1,0.148
"3780",41.3,"288575431","Female",2,1.678
"3780",41.3,"288575431","Female",3,0.347
"3780",41.3,"289097561","Male",0,-2.288
"3780",41.3,"289097561","Male",1,-1.819
"3780",41.3,"289097561","Male",2,-0.826
"3780",41.3,"289097561","Male",3,-0.616
"3780",41.3,"289097561","Male",4,0.044
"3780",41.3,"300513192","Male",1,-0.645
"3780",41.3,"300513192","Male",2,0.343
"3780",41.3,"300513192","Male",3,0.811
"3780",41.3,"300513192","Male",4,1.047
"3780",41.3,"301711521","Male",0,-2.288
"3780",41.3,"301711521","Male",1,-1.631
"3780",41.3,"301711521","Male",2,-0.623
"3780",41.3,"302336702","Male",1,-0.716
"3780",41.3,"302336702","Male",2,-0.522
"3780",41.3,"302336702","Male",3,0.691
"3780",41.3,"302336702","Male",4,0.452
"3780",41.3,"302753302","Male",1,-0.273
"3780",41.3,"302753302","Male",2,0.852
"3780",41.3,"302753302","Male",3,1.839
"3780",41.3,"302753302","Male",4,2.3
"3780",41.3,"309496922","Female",1,-1.882
"3780",41.3,"309496922","Female",2,-0.928
"3780",41.3,"309496922","Female",3,-0.725
"3780",41.3,"309496922","Female",4,0.251
"3780",41.3,"312008491","Male",0,-2.474
"3780",41.3,"312008491","Male",1,-1.631
"3780",41.3,"312008491","Male",2,-0.826
"3780",41.3,"312008491","Male",3,-0.456
"3780",41.3,"312008491","Male",4,0.044
"3780",41.3,"314343432","Female",2,0.227
"3780",41.3,"314343432","Female",3,0.516
"3780",41.3,"314343432","Female",4,1.25
"3780",41.3,"839559420","Female",1,0.148
"3780",41.3,"839559420","Female",2,1.146
"3780",41.3,"839559420","Female",3,2.14
"3780",41.3,"839578020","Female",1,1.043
"3780",41.3,"839578020","Female",2,1.309
"3780",41.3,"839578020","Female",3,0.873
"3780",41.3,"839578020","Female",4,1.047
"3810",49.8,"263653092","Male",1,-1.757
"3810",49.8,"263653092","Male",2,-0.928
"3810",49.8,"263653092","Male",3,-0.032
"3810",49.8,"263653092","Male",4,1.148
"3810",49.8,"275533541","Female",0,-2.188
"3810",49.8,"275533541","Female",1,-1.303
"3810",49.8,"275533541","Female",2,-0.316
"3810",49.8,"275533541","Female",3,0.811
"3810",49.8,"275533541","Female",4,1.912
"3810",49.8,"281225782","Female",1,-0.112
"3810",49.8,"281225782","Female",2,0.995
"3810",49.8,"281225782","Female",3,1.934
"3810",49.8,"281225782","Female",4,2.099
"3810",49.8,"285172111","Female",0,-1.038
"3810",49.8,"285172111","Female",1,0.905
"3810",49.8,"285172111","Female",2,2.14
"3810",49.8,"285172111","Female",3,2.254
"3810",49.8,"285172111","Female",4,1.623
